X;Y;FID;Idaccident;Latitude;Longitude;Fecha;Hora;Cód_Regi;Región;Comuna;Tipo_Accid;Tipo__CONA;Zona;Ubicación;Causa;Causa__CON;Calle_Uno;Calle_Dos;Intersecci;Número;Calzada;Tipo_Calza;Estado_Cal;Condición;Estado_Atm;Fallecidos;Lesionados;Graves;Menos_Grav;Leves
-7,80857E+13;-2,29919E+14;624;1578023;-20220684;-7014554;13-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;JUAN MARTINEZ;ORELLA;JUAN MARTINEZ - ORELLA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80159E+14;-2,30628E+14;625;1578020;-202804;-70082871;13-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;CHOQUE;CHOQUE;URBANA;CRUCE SIN SEÑALIZACION;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA SERENA;LOS LAGOS;LA SERENA - LOS LAGOS;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80767E+14;-2,30214E+13;626;1579303;-20245568;-70137453;14-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;VELOCIDAD NO RAZONABLE NI PRUDENTE;VELOCIDAD IMPRUDENTE;MANUEL CASTRO RAMOS;PLAYA BRAVA;MANUEL CASTRO RAMOS - PLAYA BRAVA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80909E+14;-2,2986E+14;627;1578347;-20215709;-70150268;14-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;ALMIRANTE LATORRE;OBISPO LABBE;ALMIRANTE LATORRE - OBISPO LABBE;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8075E+14;-2,3006E+14;628;1579337;-20232542;-70135935;14-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE;CHOQUE;URBANA;OTROS NO CONSIDERADOS;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE; ;- SALVADOR ALLENDE;2345;UNIDIRECCIONAL;ASFALTO;REGULAR;SECO;DESPEJADO;0;0;0;0;0
-7,80721E+14;-2,30221E+14;629;1579325;-20246089;-70133381;15-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;VELOCIDAD NO RAZONABLE NI PRUDENTE;VELOCIDAD IMPRUDENTE;SALVADOR ALLENDE; ;- SALVADOR ALLENDE;3059;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80781E+14;-2,29845E+14;630;1579498;-20214389;-70138791;15-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;HEROES DE LA CONCEPCION; ;- HEROES DE LA CONCEPCION;502;UNIDIRECCIONAL;ASFALTO;MALO;SECO;DESPEJADO;0;0;0;0;0
-7,80843E+14;-2,29907E+14;631;1578534;-20219675;-70144341;15-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;DESOBEDIENCIA A SEÑALIZACION;BULNES;ARTURO FERNANDEZ;ARTURO FERNANDEZ - BULNES;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80823E+14;-2,30086E+14;632;1578546;-20234766;-70142516;16-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;HEROES DE LA CONCEPCION; ;- HEROES DE LA CONCEPCION;2608;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80746E+14;-2,29895E+13;633;1578553;-20218609;-70135611;16-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;ARTURO PRAT;MAPOCHO;ARTURO PRAT - MAPOCHO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;1;0;0
-7,80836E+14;-2,29897E+14;634;1578549;-20218828;-70143695;17-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;BERNARDO O'HIGGINS;ROTONDA EL PAMPINO;BERNARDO O'HIGGINS - ROTONDA EL PAMPINO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80356E+14;-2,30443E+14;635;1580512;-20264819;-7010057;17-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;CHOQUE;CHOQUE;URBANA;CRUCE SIN SEÑALIZACION;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LOS ALAMOS;LOS NOGALES;LOS ALAMOS - LOS NOGALES;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80816E+14;-2,29866E+14;636;1579343;-20216205;-70141875;18-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEÑAL CEDA EL PASO;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;DESOBEDIENCIA A SEÑALIZACION;21 DE MAYO;SARGENTO ALDEA;21 DE MAYO - SARGENTO ALDEA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80817E+14;-2,29886E+14;637;1579372;-20217851;-70141997;18-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEÑAL PARE;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;21 DE MAYO;ZEGERS;21 DE MAYO - ZEGERS;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;3;0;0;3
-7,8084E+14;-2,29845E+14;638;1579351;-20214455;-70144055;18-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;DESOBEDIENCIA A SEÑALIZACION;TARAPACA;ARTURO FERNANDEZ;ARTURO FERNANDEZ - TARAPACA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80674E+14;-2,30405E+14;639;1579381;-20261661;-70129137;19-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;FRANCISCO BILBAO;PADRE HURTADO;FRANCISCO BILBAO - PADRE HURTADO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;3;0;0;3
-7,80218E+14;-2,30643E+14;640;1580559;-20281678;-700882;19-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION;COLISION;URBANA;CRUCE SIN SEÑALIZACION;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;IMPRUDENCIA DEL CONDUCTOR;TENIENTE HERNAN MERINO CORREA;SANTA ROSA DE ALTO MOLLE;SANTA ROSA DE ALTO MOLLE - TENIENTE HERNAN MERINO CORREA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80767E+14;-2,30153E+14;641;1583881;-20240351;-70137456;19-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON;IMPRUDENCIA DEL CONDUCTOR;PEDRO GAMBONI;TADEO HAENKE;PEDRO GAMBONI - TADEO HAENKE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;1;0;0
-7,80924E+14;-2,29927E+14;642;1580674;-20221309;-70151572;20-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEÑAL CEDA EL PASO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;RIQUELME;PATRICIO LYNCH;PATRICIO LYNCH - RIQUELME;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80876E+14;-2,29864E+14;643;1579645;-20216;-70147292;20-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;BARROS ARANA;SARGENTO ALDEA;BARROS ARANA - SARGENTO ALDEA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80811E+14;-2,30138E+14;644;1580809;-20239122;-70141465;20-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;TADEO HAENKE;ISABEL BONGARD;ISABEL BONGARD - TADEO HAENKE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80746E+14;-2,29895E+13;645;1579647;-20218609;-70135611;21-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALITRERA VICTORIA;MAPOCHO;MAPOCHO - SALITRERA VICTORIA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80674E+14;-2,30246E+14;646;1580904;-20248242;-70129127;22-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCIR VEHICULO EN RETROCESO;IMPRUDENCIA DEL CONDUCTOR;PLAYA BLANCA;CERRO DRAGON;CERRO DRAGON - PLAYA BLANCA;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;2;0;0;2
-7,80778E+14;-2,29824E+14;647;1579648;-20212629;-70138518;22-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;HEROES DE LA CONCEPCION; ;- HEROES DE LA CONCEPCION;2555;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80747E+14;-2,30038E+14;648;1579649;-20230703;-70135669;22-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEÑAL CEDA EL PASO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA TIRANA;ROTONDA EL PAMPINO;LA TIRANA - ROTONDA EL PAMPINO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8082E+14;-2,30071E+13;649;1580968;-20233498;-70142272;23-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;HEROES DE LA CONCEPCION;LAS ACHIRAS;HEROES DE LA CONCEPCION - LAS ACHIRAS;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80852E+14;-2,30115E+14;650;1581164;-20237176;-70145125;23-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;IMPRUDENCIA DEL CONDUCTOR;TADEO HAENKE;TENIENTE RAUL MARIOTTI;TADEO HAENKE - TENIENTE RAUL MARIOTTI;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80627E+14;-2,30485E+14;651;1581176;-20268368;-70124874;24-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;QUEBRADA BLANCA; ;- QUEBRADA BLANCA;2612;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80904E+14;-2,29972E+14;652;1580075;-20225106;-70149824;25-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LATERAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;RAMIREZ;ARTURO PRAT - RAMIREZ;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80673E+14;-2,30036E+13;653;1580687;-20230544;-70129033;25-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEÑAL CEDA EL PASO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;CIRCUNVALACION;ROTONDA EL PAMPINO;CIRCUNVALACION - ROTONDA EL PAMPINO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80239E+14;-2,30757E+14;654;1580762;-20291309;-70090088;26-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;ATROPELLO;ATROPELLO;URBANA;CRUCE SIN SEÑALIZACION;IMPRUDENCIA DEL PEATON;IMPRUDENCIA DEL PEATON;DETECTIVE CUBILLOS;MEXICO;DETECTIVE CUBILLOS - MEXICO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;1;0;0
-7,80743E+14;-2,29913E+14;655;1580692;-20220154;-70135345;26-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE;BULNES;BULNES - SALVADOR ALLENDE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80874E+14;-2,29939E+14;656;1580698;-20222339;-70147114;27-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;CIRCUNVALACION;BUENAVENTURA;BUENAVENTURA - CIRCUNVALACION;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80923E+14;-2,29804E+14;657;1580865;-20210931;-70151496;27-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;DESOBEDIENCIA A SEÑALIZACION;SOTOMAYOR;ARTURO PRAT;ARTURO PRAT - SOTOMAYOR;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80384E+14;-2,3046E+14;658;1580771;-20266289;-70103119;27-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;IMPRUDENCIA DEL CONDUCTOR;RAMON PEREZ OPAZO;LOS ALAMOS;LOS ALAMOS - RAMON PEREZ OPAZO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80745E+14;-2,30005E+14;659;1580886;-20227901;-70135488;28-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE;TOMAS BONILLA;SALVADOR ALLENDE - TOMAS BONILLA;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80434E+14;-2,30588E+14;660;1582194;-2027707;-70107607;28-12-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;TILIVICHE;SANTA ROSA;SANTA ROSA - TILIVICHE;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80764E+14;-2,29912E+14;661;1581061;-20220057;-70137266;28-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;MANUEL BULNES;ARTURO PEREZ CANTO;ARTURO PEREZ CANTO - MANUEL BULNES;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80813E+14;-2,29933E+14;662;1581064;-20221846;-70141624;28-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;ERNESTO RIQUELME;12 DE FEBRERO;12 DE FEBRERO - ERNESTO RIQUELME;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80703E+14;-2,29999E+14;663;1582920;-20227379;-70131737;29-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;PROGRESO; ;- PROGRESO;2000;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80692E+14;-2,30415E+14;664;1581088;-20262506;-70130789;29-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;PADRE HURTADO;ARTURO PRAT - PADRE HURTADO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80819E+14;-2,298E+14;665;1581090;-20210602;-70142197;29-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;18 DE SEPTIEMBRE; ;- 18 DE SEPTIEMBRE;20;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80955E+14;-2,2983E+14;666;1583913;-20213139;-70154339;29-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEÑAL PARE;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;ARTURO PRAT;SERRANO;ARTURO PRAT - SERRANO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80785E+14;-2,29867E+14;667;1581128;-20216321;-70139136;30-12-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEÑAL CEDA EL PASO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;HEROES DE LA CONCEPCION;SARGENTO ALDEA;HEROES DE LA CONCEPCION - SARGENTO ALDEA;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80758E+14;-2,29814E+14;668;1529969;-20211849;-70136706;08-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;SOTOMAYOR;LUIS JASPARD;LUIS JASPARD - SOTOMAYOR;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8094E+14;-2,29884E+14;669;1529943;-20217732;-7015307;08-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ANIBAL PINTO; ;- ANIBAL PINTO;1045;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80716E+14;-2,3023E+14;670;1529169;-20246837;-70132927;08-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA CURVA HORIZONTAL;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE;SANTIAGO POLANCO;SALVADOR ALLENDE - SANTIAGO POLANCO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80417E+14;-2,30784E+14;671;1531735;-20293561;-70106018;09-05-2023 20:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;PEATON CRUZA CALZADA FUERA PASO PEATONES;IMPRUDENCIA DEL PEATON;CALLE SIETE; ;- CALLE SIETE;4361;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;1;1;0;0
-7,80723E+14;-2,30354E+14;672;1529615;-20257308;-70133534;09-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/FRENTE;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT; ;- ARTURO PRAT;3368;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80173E+14;-2,30725E+14;673;1531794;-20288575;-70084098;09-05-2023 20:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;CHOQUE POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;TENIENTE HERNAN MERINO CORREA;LA PAMPA;LA PAMPA - TENIENTE HERNAN MERINO CORREA;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;1;1;0;0
-7,80747E+14;-2,30038E+14;674;1529658;-20230703;-70135669;09-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;ROTONDA;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;LA TIRANA;ARTURO PRAT - LA TIRANA;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80687E+14;-2,30377E+14;675;1530149;-20259226;-70130346;10-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;FRANCISCO BILBAO; ;- FRANCISCO BILBAO;3634;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80938E+14;-2,29814E+13;676;1529978;-20211788;-70152854;10-05-2023 20:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;ANIBAL PINTO;ANIBAL PINTO - ARTURO PRAT;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
