X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-7806794.70112068,-2299912.01218774,348,-70.12963,-20.22675,1430743,2022,1,2022/03/27 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,61,CHOQUE FRENTE/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,VALLE VERDE,0,0,- VALLE VERDE,1833,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-7807204.80212476,-2299960.79518706,349,-70.133314,-20.227161,1430823,2022,1,2022/03/27 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,PASAJE SEIS,0,0,- PASAJE SEIS,2249,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,05:20:00
-7806692.79925881,-2307915.55113805,350,-70.128715,-20.294199,1430830,2022,1,2022/03/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,24,ROTONDA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LA TIRANA,0,ARTURO PRAT,ARTURO PRAT - LA TIRANA,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:50:00
-7806638.14138883,-2300719.0125234,351,-70.128224,-20.233552,1430862,2022,1,2022/03/27 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,PROGRESO,LA TIRANA - PROGRESO,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,13:30:00
-7807900.32630324,-2301164.4545334,352,-70.139562,-20.237307,1430888,2022,1,2022/03/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,GENARO GALLO,0,LAS ROSAS,GENARO GALLO - LAS ROSAS,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,13:00:00
-7807617.931019,-2301555.15204236,353,-70.137025,-20.2406,1431195,2022,1,2022/03/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,TADEO HAENKE,0,ARTURO PRAT,ARTURO PRAT - TADEO HAENKE,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:40:00
-7807589.52228494,-2299960.65282403,354,-70.13677,-20.22716,1431209,2022,1,2022/03/25 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,COLO COLO,0,0,- COLO COLO,1910,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:00:00
-7807391.42925108,-2298006.83560352,355,-70.134991,-20.21069,1431213,2022,1,2022/03/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,LUIS JASPARD,0,CORDILLERA,CORDILLERA - LUIS JASPARD,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:55:00
-7807902.64174865,-2299346.53267991,356,-70.139583,-20.221983,1431218,2022,1,2022/03/27 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,HEROES DE LA CONCEPCION,0,RIQUELME,HEROES DE LA CONCEPCION - RIQUELME,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:40:00
-7807941.53677873,-2298413.78916592,357,-70.139932,-20.214121,1431475,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SERRANO,0,OSCAR BONILLA,OSCAR BONILLA - SERRANO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:45:00
-7807186.50120048,-2299624.09783776,358,-70.13315,-20.224323,1431484,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ELIAS LAFERTTE,0,PROGRESO,ELIAS LAFERTTE - PROGRESO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,2,16:00:00
-7809374.95333388,-2298463.93240635,359,-70.152809,-20.214543,1431496,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ANIBAL PINTO,0,THOMPSON,ANIBAL PINTO - THOMPSON,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,09:00:00
-7807749.94480313,-2302505.43698112,360,-70.138211,-20.248609,1431641,2022,1,2022/03/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,69,CHOQUE POSTERIOR/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,ARTURO PRAT,0,SANTIAGO POLANCO,ARTURO PRAT - SANTIAGO POLANCO,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:12:00
-7806473.91174406,-2302914.86291257,361,-70.126748,-20.25206,1431649,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,RAMON PEREZ OPAZO,LA TIRANA - RAMON PEREZ OPAZO,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:32:00
-7807242.56169604,-2301275.0781564,362,-70.133653,-20.238239,1431658,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,MAULE,0,CONCEPCION,CONCEPCION - MAULE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:00:00
-7809323.32335405,-2298202.3515542,363,-70.152345,-20.212338,1431991,2022,1,2022/03/31 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,IMPRUDENCIA DEL PEATON,0,SAN MARTIN,0,LUIS URIBE,LUIS URIBE - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,08:45:00
-7808109.38430695,-2301634.68070314,364,-70.14144,-20.24127,1432051,2022,1,2022/03/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,ANKER NIELSEN,0,0,- ANKER NIELSEN,1971,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,00:15:00
-7804373.53559178,-2305775.58096498,365,-70.10788,-20.276167,1432171,2022,1,2022/03/30 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,SANTA ROSA,0,0,- SANTA ROSA,3460,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:58:00
-7803670.7533825,-2307718.32983393,366,-70.101567,-20.292537,1432335,2022,1,2022/03/30 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,31,COLISION FRONTAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,GLADYS MARIN,0,ALEMANIA,ALEMANIA - GLADYS MARIN,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:00:00
-7808831.01290602,-2299865.06816354,367,-70.147923,-20.226354,1432450,2022,1,2022/04/01 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,21,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,4,ALCOHOL EN CONDUCTOR,0,BARROS ARANA,0,JOSE MIGUEL CARRERA,BARROS ARANA - JOSE MIGUEL CARRERA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,20:00:00
-7806645.24357234,-2302457.28796927,368,-70.128287,-20.248203,1432659,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,0,- LA TIRANA,3197,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:20:00
-7806712.12432241,-2301243.60184777,369,-70.128888,-20.237974,1432693,2022,1,2022/03/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,TADEO HAENKE,0,LA TIRANA,LA TIRANA - TADEO HAENKE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,22:10:00
-7807468.75176939,-2300383.57076685,370,-70.135685,-20.230725,1432723,2022,1,2022/03/31 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,SALVADOR ALLENDE,0,DIEGO PORTALES,DIEGO PORTALES - SALVADOR ALLENDE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:00:00
-7808938.62545777,-2298937.56557953,371,-70.148889,-20.218536,1432740,2022,1,2022/04/03 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,O'HIGGINS,0,VIVAR,O'HIGGINS - VIVAR,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,3,0,00:00:00
-7802971.19943846,-2302233.82029884,372,-70.095283,-20.24632,1433093,2022,1,2022/04/04 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,JERUSALEN,0,0,- JERUSALEN,3966,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:30:00
-7803282.45986666,-2303774.40694534,373,-70.098079,-20.259303,1433159,2022,1,2022/04/04 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,MONTE LOS OLIVOS,0,LAS MAGNOLIAS,LAS MAGNOLIAS - MONTE LOS OLIVOS,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:35:00
-7806327.15925935,-2302643.20459979,374,-70.12543,-20.24977,1433165,2022,1,2022/04/01 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,TAMARUGAL,0,0,- TAMARUGAL,3240,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,08:20:00
-7806951.32764423,-2301314.96641665,375,-70.131037,-20.238575,1433197,2022,1,2022/04/02 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,PARRAL,0,0,- PARRAL,2830,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:40:00
-7807041.83039024,-2302943.39942989,376,-70.13185,-20.2523,1433235,2022,1,2022/04/03 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,SALVADOR ALLENDE,0,0,- SALVADOR ALLENDE,3331,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:50:00
-7807519.19063066,-2302687.77076426,377,-70.136138,-20.250146,1433285,2022,1,2022/04/03 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,PLAYA BRAVA,0,0,- PLAYA BRAVA,3212,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,05:00:00
-7807191.77774434,-2303080.83808641,378,-70.133197,-20.253458,1433315,2022,1,2022/04/03 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,FRANCISCO VERGARA,0,MANUEL JESUS SILVA,FRANCISCO VERGARA - MANUEL JESUS SILVA,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:50:00
-7809556.76032624,-2298643.50967082,379,-70.154442,-20.216057,1433457,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,PEDRO LAGOS,ARTURO PRAT - PEDRO LAGOS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-7808229.05275955,-2298164.65271018,380,-70.142515,-20.212021,1433460,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,ESMERALDA,0,18 DE SEPTIEMBRE,18 DE SEPTIEMBRE - ESMERALDA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:30:00
-7808976.12899422,-2299324.74001168,381,-70.149226,-20.2218,1433475,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VIVAR,0,0,- VIVAR,948,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,08:45:00
-7809086.70264442,-2298236.05282009,382,-70.150219,-20.212622,1433487,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SAN MARTIN,0,OBISPO LABBE,OBISPO LABBE - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,09:30:00
-7807318.68196384,-2299484.38346946,383,-70.134337,-20.223145,1433513,2022,1,2022/03/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ELIAS LAFERTTE,0,LA TIRANA,ELIAS LAFERTTE - LA TIRANA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-7808428.49275926,-2298968.2668619,384,-70.144307,-20.218795,1433518,2022,1,2022/04/04 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO FERNANDEZ,0,O'HIGGINS,ARTURO FERNANDEZ - O'HIGGINS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,09:30:00
-7807665.83179588,-2301525.6210486,385,-70.137456,-20.240351,1433573,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,TADEO HAENKE,0,PEDRO GAMBONI,PEDRO GAMBONI - TADEO HAENKE,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:15:00
-7802295.18956671,-2306086.51950378,386,-70.08921,-20.278787,1434083,2022,1,2022/04/05 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS PARCELAS,0,ABEL ALTURA,ABEL ALTURA - LAS PARCELAS,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,0,19:00:00
-7801328.33526138,-2305900.99533526,387,-70.080525,-20.277224,1434093,2022,1,2022/04/06 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,FALLAS MECANICAS FRENOS,12,FALLAS MECANICAS,0,VALPARAISO,0,ANTOFAGASTA,ANTOFAGASTA - VALPARAISO,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:00:00
-7803595.99121248,-2307508.50634892,388,-70.100895,-20.290769,1434101,2022,1,2022/04/06 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,FRANCIA,0,GLADYS MARIN,FRANCIA - GLADYS MARIN,0,0,0,0,2,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,20:00:00
-7808552.03513014,-2299749.92115893,389,-70.145416,-20.225384,1434178,2022,1,2022/04/06 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,LIBERTAD,0,OSCAR BONILLA,LIBERTAD - OSCAR BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,16:20:00
-7808119.09136655,-2299220.02404917,390,-70.141527,-20.220917,1434184,2022,1,2022/04/06 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,ORELLA,0,12 DE FEBRERO,12 DE FEBRERO - ORELLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,23:30:00
-7807448.36917062,-2300182.63370734,391,-70.135502,-20.229031,1434188,2022,1,2022/04/06 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SALVADOR ALLENDE,0,HERNAN FUENZALIDA,HERNAN FUENZALIDA - SALVADOR ALLENDE,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:30:00
-7809830.28344707,-2298509.56797445,392,-70.156899,-20.214928,1434198,2022,1,2022/04/07 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,21,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,4,ALCOHOL EN CONDUCTOR,0,COSTANERA,0,GRUMETE BOLADOS,COSTANERA - GRUMETE BOLADOS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,02:40:00
-7806541.48267497,-2301842.45584265,393,-70.127355,-20.243021,1434296,2022,1,2022/04/03 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LOS ALGARROBOS,0,SANTA ELENA,LOS ALGARROBOS - SANTA ELENA,0,0,0,0,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,09:30:00
-7808824.50071581,-2299748.34332016,394,-70.147864,-20.22537,1434763,2022,1,2022/04/07 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,LIBERTAD,0,BARROS ARANA,BARROS ARANA - LIBERTAD,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,19:00:00
