X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,IdAccident,Fecha,TipoAccdte,Tipo_Accdt,Tipo__CONA,Zona,Causa,Causa__CON,Calzada,TipoCalzad,EstadoCalz,CondicionC,Estado_Adm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora
-70.151505,-20.2093046,1579,1,REGION TARAPACA,1101,IQUIQUE,ESMERALDA,PATRICIO LYNCH,0,"Av. Arturo Prat Chacón, Iquique, Tarapacá, Chile",-20.2093046,-70.151505,1,GEOMETRIC_CENTER,2018,1075570,2018/02/12 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,08:30:00
-70.1244291,-20.263087,1580,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,CALLE 1,0,"Av. la Tirana & C. Uno, Iquique, Tarapacá, Chile",-20.263087,-70.1244291,1,GEOMETRIC_CENTER,2018,1075589,2018/02/12 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,21:10:00
-70.1409449,-20.2441837,1581,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,DIEGO PORTALES,0,"Av. Arturo Prat Chacón 2120, Iquique, Tarapacá, Chile",-20.2441837,-70.1409449,1,ROOFTOP,2018,1075598,2018/02/12 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,"FALLAS MECANICAS, FRENOS",FALLAS MECANICAS,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,17:30:00
-70.151505,-20.2093046,1582,1,REGION TARAPACA,1101,IQUIQUE,AVENIDA TADEO HAENKE,AVENIDA ARTURO PRAT,0,"Av. Arturo Prat Chacón, Iquique, Tarapacá, Chile",-20.2093046,-70.151505,1,GEOMETRIC_CENTER,2018,1075802,2018/02/13 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,11:55:00
-70.1409449,-20.2441837,1583,1,REGION TARAPACA,1101,IQUIQUE,AVENIDA ARTURO PRAT,AVENIDA TADEO HANKE,0,"Av. Arturo Prat Chacón 2120, Iquique, Tarapacá, Chile",-20.2441837,-70.1409449,1,ROOFTOP,2018,1075828,2018/02/13 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,10:30:00
-70.1392149,-20.2363799,1584,1,REGION TARAPACA,1101,IQUIQUE,GENARO GALLO,PASAJE LAS MAGNOLIAS,0,"Las Magnolias & Genaro Gallo, Iquique, Tarapacá, Chile",-20.2363799,-70.1392149,1,GEOMETRIC_CENTER,2018,1075868,2018/02/13 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,0,18:50:00
-70.1301666,-20.2333018,1585,1,REGION TARAPACA,1101,IQUIQUE,CERRO DRAGON, ,2521,"Cerro Dragón 2521, Iquique, Tarapacá, Chile",-20.2333018,-70.1301666,1,ROOFTOP,2018,1076462,2018/02/17 00:00:00+00,31,COLISION FRONTAL,COLISION,URBANO,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO)",DROGAS Y/O FATIGA EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,06:36:00
-70.1368027,-20.2236477,1586,1,REGION TARAPACA,1101,IQUIQUE,GENARO GALLO, ,1586,"Genaro Gallo 1586, Iquique, Tarapacá, Chile",-20.2236477,-70.1368027,1,RANGE_INTERPOLATED,2018,1075887,2018/02/13 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,23:30:00
-70.1334456,-20.2562087,1587,1,REGION TARAPACA,1101,IQUIQUE,DIAGONAL FRANCISCO BILBAO,RAMON PEREZ OPAZO,0,"Av. Francisco Bilbao 3416, Iquique, Tarapacá, Chile",-20.2562087,-70.1334456,1,ROOFTOP,2018,1075965,2018/02/14 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:00:00
-70.1297933,-20.2080995,1588,1,REGION TARAPACA,1101,IQUIQUE,LUIS JASPARD,CIRCUNVALACION,0,"Avenida Circunvalación & Luis Jaspard, Iquique, Tarapacá, Chile",-20.2080995,-70.1297933,1,GEOMETRIC_CENTER,2018,1064732,2018/01/03 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,15:30:00
-70.1392508,-20.2318948,1589,1,REGION TARAPACA,1101,IQUIQUE,LAS VIOLETAS,CRUCE BUGANBILIAS,0,"Las Violetas 1843, Iquique, Tarapacá, Chile",-20.2318948,-70.1392508,1,ROOFTOP,2018,1076063,2018/02/14 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,19:05:00
-70.1438746,-20.2416754,1590,1,REGION TARAPACA,1101,IQUIQUE,AEROPUERTO,AVENIDA ARTURO PRAT,0,"Avenida Arturo Prat Chacón & Aeropuerto, Iquique, Tarapacá, Chile",-20.2416754,-70.1438746,1,GEOMETRIC_CENTER,2018,1076123,2018/02/14 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,20:25:00
-70.146763,-20.2206303,1591,1,REGION TARAPACA,1101,IQUIQUE,ORELLA,AMUNATEGUI,0,"Amunátegui & Orella, Iquique, Tarapacá, Chile",-20.2206303,-70.146763,1,GEOMETRIC_CENTER,2018,1076246,2018/02/15 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,12:49:00
-70.1401573,-20.245836,1592,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,SAGASCA,0,"Av. Arturo Prat Chacón & Pje. Sagasca, Iquique, Tarapacá, Chile",-20.245836,-70.1401573,1,GEOMETRIC_CENTER,2018,1076264,2018/02/15 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,4,1,13:10:00
-70.1423787,-20.2236518,1593,1,REGION TARAPACA,1101,IQUIQUE,21 DE MAYO,MANUEL RODRIGUEZ,0,"Manuel Rodríguez & Veintiuno de Mayo, Iquique, Tarapacá, Chile",-20.2236518,-70.1423787,1,GEOMETRIC_CENTER,2018,1064744,2018/01/03 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,1,09:30:00
-70.155796,-20.2153604,1594,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,SAGASCAR,0,"Av. Arturo Prat Chacón 921, Iquique, Tarapacá, Chile",-20.2153604,-70.155796,1,ROOFTOP,2018,1064763,2018/01/03 00:00:00+00,66,CHOQUE LADO/POSTERIOR,CHOQUE,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,17:40:00
-70.1427654,-20.2325404,1595,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION, ,2555,"Av. Héroes de la Concepción 2555, Iquique, Tarapacá, Chile",-20.2325404,-70.1427654,1,ROOFTOP,2018,1076401,2018/02/16 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,10:00:00
-70.139764,-20.2277078,1596,1,REGION TARAPACA,1101,IQUIQUE,TOMAS BONILLA,PASAJE GRUMETE CONCHA,0,"Grumete Manuel Concha & Tomás Bonilla B., Iquique, Tarapacá, Chile",-20.2277078,-70.139764,1,GEOMETRIC_CENTER,2018,1076408,2018/02/16 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,3,04:20:00
-70.1427771,-20.238604,1597,1,REGION TARAPACA,1101,IQUIQUE,LUIS EMILIO RECABARREN,AVDA. TADEO HAENKE,0,"Av. Tadeo Haenke & Av. Luis Emilio Recabarren, Iquique, Tarapacá, Chile",-20.238604,-70.1427771,1,GEOMETRIC_CENTER,2018,1076453,2018/02/17 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,05:40:00
-70.1450321,-20.2143706,1598,1,REGION TARAPACA,1101,IQUIQUE,TARAPACA,JUAN MARTINEZ,0,"Juan Martínez & Tarapacá, Iquique, Tarapacá, Chile",-20.2143706,-70.1450321,1,GEOMETRIC_CENTER,2018,1076455,2018/02/17 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,02:30:00
-70.1364184,-20.2342974,1599,1,REGION TARAPACA,1101,IQUIQUE,AVDA. SALVADOR ALLENDE, ,2468,"Av. Salvador Allende Gossens 2468, Iquique, Tarapacá, Chile",-20.2342974,-70.1364184,1,RANGE_INTERPOLATED,2018,1076463,2018/02/17 00:00:00+00,70,VOLCADURA,VOLCADURA,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,MOJADO,DESPEJADO,0,0,0,0,1,11:45:00
-70.1385004,-20.2475011,1600,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,PLAYA EL AGUILA,0,"Tarapacá CL - Av. Arturo Prat Chacón 3068, Iquique, Tarapacá, Chile",-20.2475011,-70.1385004,1,ROOFTOP,2018,1076774,2018/02/17 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,1,21:00:00
-70.1266336,-20.2744074,1601,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,AVDA. PROYECTADA,0,"Av. la Tirana & Av. Proyectada, Iquique, Tarapacá, Chile",-20.2744074,-70.1266336,1,GEOMETRIC_CENTER,2018,1077009,2018/02/19 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,19:17:00
-70.1384119,-20.2111906,1602,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,SOTOMAYOR,0,"Sotomayor & Avenida Héroes de la Concepción, Iquique, Tarapacá, Chile",-20.2111906,-70.1384119,1,GEOMETRIC_CENTER,2018,1077033,2018/02/19 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,16:00:00
-70.1449128,-20.2137936,1603,1,REGION TARAPACA,1101,IQUIQUE,JUAN MARTINEZ,SERRANO,0,"Serrano & Juan Martínez, Iquique, Tarapacá, Chile",-20.2137936,-70.1449128,1,GEOMETRIC_CENTER,2018,1077042,2018/02/19 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,13:30:00
-70.1243896,-20.2805277,1604,1,REGION TARAPACA,1101,IQUIQUE,DOS ORIENTE, ,4823,"Dos Ote. 4823, Iquique, Tarapacá, Chile",-20.2805277,-70.1243896,1,ROOFTOP,2018,1069105,2018/01/19 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,15:15:00
-70.1381616,-20.2393267,1605,1,REGION TARAPACA,1101,IQUIQUE,PASAJE ARMADA DE CHILE, ,2110,"Armada de Chile 2110, Iquique, Tarapacá, Chile",-20.2393267,-70.1381616,1,ROOFTOP,2018,1081051,2018/03/06 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,16:00:00
-70.1398155,-20.2256436,1606,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,LIBERTAD,0,"Libertad & Avenida Héroes de la Concepción, Iquique, Tarapacá, Chile",-20.2256436,-70.1398155,1,GEOMETRIC_CENTER,2018,1114609,2018/07/07 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,2,23:55:00
-70.1492067,-20.2224134,1607,1,REGION TARAPACA,1101,IQUIQUE,VIVAR,JOSE JOAQUIN PEREZ,0,"Vivar & José Joaquín Pérez, Iquique, Tarapacá, Chile",-20.2224134,-70.1492067,1,GEOMETRIC_CENTER,2018,1078315,2018/02/25 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1,03:35:00
-70.1436951,-20.2188278,1608,1,REGION TARAPACA,1101,IQUIQUE,OHIGGINS,CIRCUNVALACION,0,"Bernardo OHiggins, Iquique, Tarapacá, Chile",-20.2188278,-70.1436951,1,GEOMETRIC_CENTER,2018,1078371,2018/02/26 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,09:45:00
-70.1367064,-20.2118495,1609,1,REGION TARAPACA,1101,IQUIQUE,SOTOMAYOR,LUIS JASPARD,0,"Sotomayor & Luis Jaspard, Iquique, Tarapacá, Chile",-20.2118495,-70.1367064,1,GEOMETRIC_CENTER,2018,1063539,2018/01/01 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,0,23:45:00
-70.1492067,-20.2224134,1610,1,REGION TARAPACA,1101,IQUIQUE,JOSE JOAQUIN PEREZ,VIVAR,0,"Vivar & José Joaquín Pérez, Iquique, Tarapacá, Chile",-20.2224134,-70.1492067,1,GEOMETRIC_CENTER,2018,1063576,2018/01/01 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,17:55:00
-70.1303042,-20.2505749,1611,1,REGION TARAPACA,1101,IQUIQUE,RANCAGUA,MOQUELLA,0,"Rancagua & Moquella, Iquique, Tarapacá, Chile",-20.2505749,-70.1303042,1,GEOMETRIC_CENTER,2018,1063656,2018/01/01 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:35:00
-70.1251569,-20.2564664,1612,1,REGION TARAPACA,1101,IQUIQUE,LOS CHUNCHOS, ,3509,"Los Chunchos 3509, Iquique, Tarapacá, Chile",-20.2564664,-70.1251569,1,RANGE_INTERPOLATED,2018,1064097,2018/01/02 00:00:00+00,67,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANO,OTRAS CAUSAS,OTRAS CAUSAS,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,16:15:00
-70.123946,-20.2928322,1613,1,REGION TARAPACA,1101,IQUIQUE,VIA UNO, ,10,"Vía Uno 10, Iquique, Tarapacá, Chile",-20.2928322,-70.123946,1,ROOFTOP,2018,1116824,2018/07/17 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,2,11:55:00
-70.1369893,-20.2407675,1614,1,REGION TARAPACA,1101,IQUIQUE,TADEO HAENKE,ARTURO PRAT,0,"Av. Tadeo Haenke 2221, Iquique, Tarapacá, Chile",-20.2407675,-70.1369893,1,ROOFTOP,2018,1069376,2018/01/20 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,20:20:00
-70.1049169,-20.2686722,1615,1,REGION TARAPACA,1107,ALTO HOSPICIO,LA PALPA, ,3534,"Alto Hospicio, Tarapacá, Chile",-20.2686722,-70.1049169,1,APPROXIMATE,2018,1089413,2018/03/27 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,10:00:00
-70.0832704,-20.2792229,1616,1,REGION TARAPACA,1107,ALTO HOSPICIO,LOS LAGOS,SANTA ROSA DE ALTO MOLLE,0,"CALLE OVALLE CON - Los Lagos, Tarapacá, Alto Hospicio, Tarapacá, Chile",-20.2792229,-70.0832704,1,GEOMETRIC_CENTER,2018,1101486,2018/05/20 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL,TIERRA,REGULAR,NULL,DESPEJADO,0,0,0,1,1,22:35:00
-70.1401144,-20.2148496,1617,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,OSCAR BONILLA,0,"Tarapacá / Oscar Bonilla, Iquique, Tarapacá, Chile",-20.2148496,-70.1401144,1,GEOMETRIC_CENTER,2018,1081029,2018/03/06 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,20:00:00
-70.1420206,-20.215697,1618,1,REGION TARAPACA,1101,IQUIQUE,21 DE MAYO, ,745,"Veintiuno de Mayo 745, Iquique, Tarapacá, Chile",-20.215697,-70.1420206,1,RANGE_INTERPOLATED,2018,1085741,2018/03/26 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:20:00
-70.0907546,-20.2777582,1619,1,REGION TARAPACA,1107,ALTO HOSPICIO,TENIENTE HERNAN MERINO CORREA,LAGUNAS,0,"Av. Teniente Hernán Merino Correa 4134, Alto Hospicio, Tarapacá, Chile",-20.2777582,-70.0907546,1,ROOFTOP,2018,1156837,2018/12/23 00:00:00+00,30,COLISION,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,2,12:50:00
-70.1392352,-20.2397719,1620,1,REGION TARAPACA,1101,IQUIQUE,TADEO HAENKE,MARISCAL CASTILLO,0,"Avenida Tadeo Haenke & Mariscal Castillo, Iquique, Tarapacá, Chile",-20.2397719,-70.1392352,1,GEOMETRIC_CENTER,2018,1068797,2018/01/12 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,17:40:00
-70.151367,-20.2126168,1621,1,REGION TARAPACA,1101,IQUIQUE,PATRICIO LYNCH,SAN MARTIN,0,"Patricio Lynch & San Martín, Iquique, Tarapacá, Chile",-20.2126168,-70.151367,1,GEOMETRIC_CENTER,2018,1068819,2018/01/12 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,22:30:00
-70.1365435,-20.2024249,1622,1,REGION TARAPACA,1101,IQUIQUE,BARRIO INDUSTRIAL ZOFRI, ,47,"Barrio Industrial - Oficina Mapocho 47, Iquique, Tarapacá, Chile",-20.2024249,-70.1365435,1,ROOFTOP,2018,1068885,2018/01/13 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,11:40:00
-70.1372778,-20.2351218,1623,1,REGION TARAPACA,1101,IQUIQUE,PEDRO PRADO,PASAJE LAS AZUCENAS,0,"Las Azucenas & Avenida Salvador Allende Gossens, Iquique, Tarapacá, Chile",-20.2351218,-70.1372778,1,GEOMETRIC_CENTER,2018,1105424,2018/06/02 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,21:00:00
-70.1452689,-20.217696,1624,1,REGION TARAPACA,1101,IQUIQUE,ZEGERS,JUAN MARTINEZ,0,"Juan Martínez & Vicente Zegers, Iquique, Tarapacá, Chile",-20.217696,-70.1452689,1,GEOMETRIC_CENTER,2018,1069020,2018/01/15 00:00:00+00,31,COLISION FRONTAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,07:45:00
-70.1540849,-20.218113,1625,1,REGION TARAPACA,1101,IQUIQUE,OHIGGINS, ,150,"Bernardo OHiggins 150, Iquique, Tarapacá, Chile",-20.218113,-70.1540849,1,ROOFTOP,2018,1067132,2018/01/10 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION CONTRA SENTIDO DEL TRANSITO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,15:19:00
-70.1438746,-20.2416754,1626,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,AEROPUERTO,0,"Avenida Arturo Prat Chacón & Aeropuerto, Iquique, Tarapacá, Chile",-20.2416754,-70.1438746,1,GEOMETRIC_CENTER,2018,1069026,2018/01/15 00:00:00+00,53,CHOQUE POSTERIOR,CHOQUE,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,22:00:00
-70.133197,-20.2534583,1627,1,REGION TARAPACA,1101,IQUIQUE,JOSE FRANCISCO VERGARA,MANUEL JESUS SILVA,0,"José Francisco Vergara & Manuel Jesús Silva, Iquique, Tarapacá, Chile",-20.2534583,-70.133197,1,GEOMETRIC_CENTER,2018,1069028,2018/01/15 00:00:00+00,31,COLISION FRONTAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,0,17:45:00
