X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7809613.64458604,-2298829.37592355,550,1571217,-20.217624,-70.154953,2023/11/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,ARTURO PRAT, ,- ARTURO PRAT,1060,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806597.22034401,-2302548.04497323,551,1571761,-20.248968,-70.127856,2023/11/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,PLAYA BLANCA,LA TIRANA - PLAYA BLANCA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806417.10540791,-2303792.27713774,552,1571778,-20.259454,-70.126238,2023/11/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,HECHO DELICTUAL,OTRAS CAUSAS,PLAYA EL SALADERO, ,- PLAYA EL SALADERO,3580,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808302.63494297,-2299079.68392767,553,1572111,-20.219734,-70.143176,2023/11/14 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SOTOMAYOR,18 DE SEPTIEMBRE,18 DE SEPTIEMBRE - SOTOMAYOR,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808006.74773644,-2299226.54868774,554,1572125,-20.220972,-70.140518,2023/11/14 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,OSCAR BONILLA,ORELLA,ORELLA - OSCAR BONILLA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806712.10205851,-2301243.62550385,555,1571930,-20.237974,-70.128888,2023/11/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,LA TIRANA,TADEO HAENKE,LA TIRANA - TADEO HAENKE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807655.86870146,-2300038.00349076,556,1571948,-20.227812,-70.137366,2023/11/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,GENARO GALLO,TOMAS BONILLA,GENARO GALLO - TOMAS BONILLA,0,UNIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7803263.20159476,-2308551.89111835,557,1578252,-20.29956,-70.097906,2023/11/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ESPERANZA,COLIMA,COLIMA - ESPERANZA,0,UNIDIRECCIONAL,TIERRA,MALO, ,DESPEJADO,0,0,0,0,0
-7807784.10875485,-2298236.83567092,558,1572135,-20.212629,-70.138518,2023/11/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION, ,- HEROES DE LA CONCEPCION,2555,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7804196.50420557,-2307376.17355945,559,1572141,-20.289654,-70.10629,2023/11/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CIRCUNVALACION, ,- CIRCUNVALACION,56,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807558.01886905,-2302716.41364535,560,1572181,-20.250387,-70.136487,2023/11/16 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PLAYA BRAVA, ,- PLAYA BRAVA,3285,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807031.36635811,-2301513.5428249,561,1572191,-20.240249,-70.131756,2023/11/16 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,TADEO HAENKE,RANCAGUA,RANCAGUA - TADEO HAENKE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7807460.50299512,-2298946.2254461,562,1572708,-20.218609,-70.135611,2023/11/17 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALITRERA VICTORIA,MAPOCHO,MAPOCHO - SALITRERA VICTORIA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809148.77439249,-2300930.17043528,563,1572710,-20.235332,-70.150777,2023/11/17 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAPITAN ROBERTO PEREZ,FILOMENA VALENZUELA,CAPITAN ROBERTO PEREZ - FILOMENA VALENZUELA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806812.84619768,-2297699.47326876,564,1572935,-20.208099,-70.129793,2023/11/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,CIRCUNVALACION,LUIS JASPARD,CIRCUNVALACION - LUIS JASPARD,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,1,1
-7807466.95952558,-2300380.98437339,565,1572406,-20.230703,-70.135669,2023/11/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,ROTONDA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,LA TIRANA,ARTURO PRAT - LA TIRANA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7803520.12697951,-2303748.6101192,566,1573439,-20.259086,-70.100214,2023/11/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO)",DROGAS Y/O FATIGA EN CONDUCTOR,LAS PARCELAS,VIA TIPO LOCAL,LAS PARCELAS - VIA TIPO LOCAL,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,1,1
-7806576.96019669,-2307646.77421225,567,1572709,-20.291934,-70.127674,2023/11/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,ARTURO PRAT,VIA UNO,ARTURO PRAT - VIA UNO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7808364.30594087,-2300006.32761194,568,1573156,-20.227545,-70.14373,2023/11/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,18 DE SEPTIEMBRE,TOMAS BONILLA,18 DE SEPTIEMBRE - TOMAS BONILLA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7803843.39878077,-2304169.02813275,569,1573440,-20.262629,-70.103118,2023/11/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,CRUCE SIN SEÑALIZACION,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,LOS NOGALES,LOS GUINDALES,LOS GUINDALES - LOS NOGALES,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7803843.39878077,-2304169.02813275,570,1576943,-20.262629,-70.103118,2023/11/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO APAGADO,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,LOS NOGALES,LOS GUINDALES,LOS GUINDALES - LOS NOGALES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7806645.19904455,-2301404.8635514,571,1573408,-20.239333,-70.128287,2023/11/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,EL MONTE,EL MONTE - LA TIRANA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806586.31103392,-2303440.92669744,572,1573505,-20.256493,-70.127758,2023/11/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CERRO DRAGON,SALVADOR ALLENDE,CERRO DRAGON - SALVADOR ALLENDE,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7807771.64097188,-2297961.39100236,573,1573702,-20.210307,-70.138406,2023/11/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,HEROES DE LA CONCEPCION,MOISES GONZALEZ,HEROES DE LA CONCEPCION - MOISES GONZALEZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808527.05503641,-2298749.77631711,574,1576077,-20.216953,-70.145192,2023/11/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CAIDA,CAIDA,URBANA,TRAMO DE VIA RECTA,PASAJERO SUBE O DESCIENDE DE VEHICULO MOVIMIENTO,IMPRUDENCIA DEL PASAJERO,JUAN MARTINEZ,ALMIRANTE LATORRE,ALMIRANTE LATORRE - JUAN MARTINEZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806445.0466001,-2302877.07130378,575,1573546,-20.251741,-70.126489,2023/11/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CHIPANA,CERRO DRAGON,CERRO DRAGON - CHIPANA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806735.14519311,-2301411.74497112,576,1573562,-20.239391,-70.129095,2023/11/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,EL MONTE, ,- EL MONTE,2948,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807856.68906285,-2301857.73763369,577,1573627,-20.24315,-70.13917,2023/11/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,PLAYA BRAVA, ,- PLAYA BRAVA,2157,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803592.7072875,-2305051.07092271,578,1576950,-20.270062,-70.100866,2023/11/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,LA PAMPA,RAMON PEREZ OPAZO,LA PAMPA - RAMON PEREZ OPAZO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7809049.58872619,-2297661.27724303,579,1573703,-20.207777,-70.149886,2023/11/24 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,OBISPO LABBE,ARTURO PRAT,ARTURO PRAT - OBISPO LABBE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808171.38926332,-2298856.30463116,580,1573926,-20.217851,-70.141997,2023/11/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,ZEGERS,21 DE MAYO,21 DE MAYO - ZEGERS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807773.19944475,-2300163.16526688,581,1573936,-20.228867,-70.13842,2023/11/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PEREZ CANTO,HERNAN FUENZALIDA,ARTURO PEREZ CANTO - HERNAN FUENZALIDA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808075.76582073,-2298667.0927377,582,1573996,-20.216256,-70.141138,2023/11/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SARGENTO ALDEA,12 DE FEBRERO,12 DE FEBRERO - SARGENTO ALDEA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808320.334742,-2299939.77285273,583,1576015,-20.226984,-70.143335,2023/11/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LUIS BLANCHE, ,- LUIS BLANCHE,1949,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808406.71866686,-2301275.54079648,584,1574583,-20.238243,-70.144111,2023/11/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,TADEO HAENKE,HEROES DE LA CONCEPCION - TADEO HAENKE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7802492.4254405,-2305686.9084163,585,1577108,-20.27542,-70.090982,2023/11/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ANGEL PRIETO,LAS PARCELAS,ANGEL PRIETO - LAS PARCELAS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808190.09093778,-2301858.56817013,586,1574586,-20.243157,-70.142165,2023/11/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO)",DROGAS Y/O FATIGA EN CONDUCTOR,ARTURO PRAT,GENARO GALLO,ARTURO PRAT - GENARO GALLO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806569.50179081,-2303530.15792044,587,1574588,-20.257245,-70.127607,2023/11/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CERRO DRAGON,PRESIDENTE EDUARDO FREI MONTALVA,CERRO DRAGON - PRESIDENTE EDUARDO FREI MONTALVA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803566.32456819,-2304641.55003947,588,1577748,-20.266611,-70.100629,2023/11/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,LOS MANZANOS, ,- LOS MANZANOS,275,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7807244.09790502,-2303295.45225261,589,1576055,-20.255267,-70.133667,2023/11/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,RAMON PEREZ OPAZO, ,- RAMON PEREZ OPAZO,2040,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808757.48638235,-2301199.01537327,590,1574686,-20.237598,-70.147262,2023/11/28 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT, ,- ARTURO PRAT,1660,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809024.65316025,-2297968.15251479,591,1574694,-20.210364,-70.149662,2023/11/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ESTACION, ,- ESTACION,73,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807460.50299512,-2298946.2254461,592,1574706,-20.218609,-70.135611,2023/11/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALITRERA VICTORIA,MAPOCHO,MAPOCHO - SALITRERA VICTORIA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806157.95363334,-2302562.63923698,593,1574702,-20.249091,-70.12391,2023/11/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAGUNA VERDE,20 DE ENERO,20 DE ENERO - LAGUNA VERDE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807086.91478401,-2301522.3226195,594,1576650,-20.240323,-70.132255,2023/11/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE LATERAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,CAUTIN, ,- CAUTIN,2806,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807513.04579477,-2301592.32383415,595,1576652,-20.240913,-70.136083,2023/11/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,TADEO HAENKE,FRANCISCO VERGARA,FRANCISCO VERGARA - TADEO HAENKE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808364.30594087,-2300006.32761194,596,1576195,-20.227545,-70.14373,2023/12/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,18 DE SEPTIEMBRE,TOMAS BONILLA,18 DE SEPTIEMBRE - TOMAS BONILLA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7806629.61431584,-2304236.66613526,597,1577206,-20.263199,-70.128147,2023/12/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FRANCISCO BILBAO,DOCTOR JUAN NOE,DOCTOR JUAN NOE - FRANCISCO BILBAO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808479.52161384,-2300217.85707738,598,1577896,-20.229328,-70.144765,2023/12/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DIEGO PORTALES,ARTURO FERNANDEZ,ARTURO FERNANDEZ - DIEGO PORTALES,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806461.18792627,-2305566.69333561,599,1577917,-20.274407,-70.126634,2023/12/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,PROYECTADA,LA TIRANA - PROYECTADA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7802392.90581573,-2307572.59600562,600,1577799,-20.291309,-70.090088,2023/12/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,DETECTIVE CUBILLOS,MEXICO,DETECTIVE CUBILLOS - MEXICO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
